scene	Nb	Pn	H	base_histogram	unique_base_labels
scene0539_01	4	0.15341348176117856	1.2240937262441807	[35755  5825  3144  3581]	[0. 1. 2. 7.]
scene0160_00	5	0.0	2.0522886266808813	[15537 27457  2810 21753  9065]	[0. 1. 4. 5. 6.]
scene0160_02	5	0.0	2.046025244213854	[12244 26083  2653 20439  9072]	[0. 1. 4. 5. 6.]
scene0540_00	5	0.06979389942291839	1.902518727843328	[33392 23190 15804  2736  4290]	[0. 1. 2. 6. 7.]
scene0160_01	5	0.0	2.01039232424993	[16396 33252  2543 19405  9805]	[0. 1. 4. 5. 6.]
scene0540_02	6	0.11418159985991011	2.230169237880658	[25746 24393 16389  5769  2052  7583]	[0. 1. 2. 5. 6. 7.]
scene0540_01	6	0.05987246640856297	2.240765931554645	[31626 26365 16773  6153  2946  9524]	[0. 1. 2. 5. 6. 7.]
scene0433_00	5	0.15417075479070252	2.0861709422372883	[12451 24394 19229  4325  6753]	[0. 1. 2. 4. 6.]
scene0478_01	5	0.03125978041788205	1.7053220795828814	[34560 11507  4727  4742  2747]	[0. 1. 2. 7. 8.]
scene0478_00	5	0.036197733881479996	1.8169323732822433	[26833 11004  3871  5201  2672]	[0. 1. 2. 7. 8.]
scene0391_00	6	0.0642782249481659	2.1154724069357984	[63248 69979 23757 10465 19994  3839]	[0. 1. 4. 6. 7. 8.]
scene0529_00	8	0.03963856516055653	2.6340719784949935	[62809 41558 18194  7853  6623  9118 27379 23890]	[0. 1. 2. 4. 5. 6. 7. 8.]
scene0529_01	8	0.038771297067946596	2.4749768887489183	[95247 42596 19070  8053  7132  9520 21975 27433]	[0. 1. 2. 4. 5. 6. 7. 8.]
scene0605_00	3	0.0	1.2430975717246278	[24954 15399  2794]	[0. 1. 7.]
scene0605_01	3	0.0	1.3857989421446075	[24602 19233  5571]	[0. 1. 7.]
scene0059_02	6	0.0	2.1296009167683034	[ 4925 30268 36190 14687  4033  5919]	[0. 1. 4. 5. 6. 7.]
scene0548_00	7	0.0753301449068456	2.2021517932891417	[38622 12246  1709  9801  1710  7054  9907]	[0. 1. 2. 3. 4. 7. 8.]
scene0340_01	7	0.04496497914488403	2.400414494753677	[46857 23028  4669 22501  6770  5033 35705]	[ 0.  1.  2.  3.  4.  7. 13.]
scene0548_01	7	0.06467929401635816	1.9493314073370858	[44658 11424  2423  9128  1944  2233  5982]	[0. 1. 2. 3. 4. 7. 8.]
scene0340_00	8	0.05313684123223977	2.6914107135556424	[49193 21572  6075 24773  7993  6842 16821 21348]	[ 0.  1.  2.  3.  4.  7.  8. 13.]
scene0548_02	7	0.07412705946165841	2.22443882688314	[38938 12855  2093 11075  2051  6409  9310]	[0. 1. 2. 3. 4. 7. 8.]
scene0059_01	7	0.020615076400303276	2.3318976660297004	[28651 33465  3105 40600 15823  2906  6035]	[0. 1. 2. 4. 5. 6. 7.]
scene0340_02	6	0.044810131687740735	2.3757816761027257	[49989 22154 22477  7679 15063 33906]	[ 0.  1.  3.  4.  7. 13.]
scene0056_01	6	0.025380182781359728	2.1936077690553963	[25272 35796 19877 12621  1022  6822]	[0. 1. 4. 6. 7. 8.]
scene0204_01	6	0.0	2.1484990428184347	[31621 47171  4620 30192  6206  7472]	[0. 1. 2. 4. 6. 7.]
scene0508_02	6	0.0	2.321357877986387	[34157 23687 21459  7668  5641  9583]	[0. 1. 4. 6. 7. 8.]
scene0508_01	6	0.0	2.3383264508606567	[33617 23281 24504  7827  5300 11881]	[0. 1. 4. 6. 7. 8.]
scene0639_00	4	0.33964073064890504	1.8008725606286318	[5856 1250 2865 2597]	[0. 1. 2. 7.]
scene0508_00	6	0.0	2.1879051809574204	[40881 23407 24883  9167  1274 10601]	[0. 1. 4. 6. 7. 8.]
scene0148_00	4	0.0	1.8124769717565312	[33271 45884  8850 23808]	[0. 1. 2. 5.]
scene0204_02	6	0.0	2.183298117595119	[36385 53666  5353 35675 11890  6755]	[0. 1. 2. 4. 6. 7.]
scene0204_00	6	0.0	2.016536020150101	[40719 49797  3750 34716  5679  3538]	[0. 1. 2. 4. 6. 7.]
scene0483_00	5	0.0	2.0384157886075256	[24260 57055 38155 37615  3167]	[0. 1. 4. 6. 8.]
scene0145_00	5	0.0	1.8765289140389612	[18944 67992 17619  9729 10507]	[0. 1. 4. 5. 6.]
scene0556_01	6	0.04602975109887552	2.2533714355714136	[46642 31006 17543  3846 15338 10433]	[0. 1. 3. 4. 7. 8.]
scene0073_00	7	0.0	2.3132224229873364	[20430 14139  9234  1153  1478  3520 20783]	[ 0.  1.  3.  4.  6.  7. 13.]
scene0073_01	7	0.0	2.361347003348139	[22018 14627  9470   686  1718  7264 21057]	[ 0.  1.  3.  4.  6.  7. 13.]
scene0073_02	7	0.0	2.5179245298034734	[23411 14527  8443  5328  1492  9668 17685]	[ 0.  1.  3.  4.  6.  7. 13.]
scene0033_00	5	0.0	1.861624632650066	[25477 77635 57286  7176  9282]	[0. 1. 4. 6. 8.]
scene0073_03	7	0.0	2.499456534637802	[28639 14874  8585  5548  2180  9666 13788]	[ 0.  1.  3.  4.  6.  7. 13.]
scene0298_00	6	0.07223696758700723	2.007366292057809	[36697 15329 14304  1475  2773  6531]	[0. 1. 3. 4. 7. 8.]
scene0056_00	6	0.0	2.2312187808409867	[41501 60689 41027 30687  5669  5739]	[0. 1. 4. 6. 7. 8.]
scene0556_00	6	0.03475242216313113	2.2363346228662078	[59277 37980 21427  4850 19737 11461]	[0. 1. 3. 4. 7. 8.]
scene0059_00	7	0.008269885777487647	2.5418156385422512	[48612 34240 11268 43547 19486  4106 25481]	[0. 1. 2. 4. 5. 6. 7.]
scene0416_00	7	0.04540639472005768	2.495215748960944	[42158 23131  3222 25693  6491 11979 24443]	[ 0.  1.  2.  3.  4.  7. 13.]
scene0034_00	5	0.07698969230179714	1.9238348661294085	[43218 11112  6899 14585  7212]	[0. 1. 2. 7. 8.]
scene0054_00	8	0.08113977142049028	2.3487404618861167	[79144 44659  3597  4308  7329  3524 38637 45723]	[0. 1. 2. 4. 5. 6. 7. 8.]
scene0416_01	7	0.09401855248875428	2.4828643146802225	[43929 29314  3401 28420  8875  8666 23199]	[ 0.  1.  2.  3.  4.  7. 13.]
scene0692_02	5	0.31488916041193926	2.2148732424053397	[11811 14301 12929  4822  6470]	[0. 1. 4. 6. 7.]
scene0416_02	6	0.05554069145223582	2.395161060899301	[35538 26610 25906  8278  7368 20262]	[ 0.  1.  3.  4.  7. 13.]
scene0034_01	5	0.06370481610655364	1.9912201564401442	[29970 12876  5352 14571  4006]	[0. 1. 2. 7. 8.]
scene0692_03	6	0.20348576504928295	2.35850942812435	[11313 24021 10395 19121  3760  6631]	[0. 1. 2. 4. 6. 7.]
scene0416_03	7	0.05028737267398851	2.4270912420297814	[39168 24033  3720 26049  8323  3069 23704]	[ 0.  1.  2.  3.  4.  7. 13.]
scene0034_02	5	0.05411719401835569	2.0251295691712885	[29617 12568  5724  9770  6046]	[0. 1. 2. 7. 8.]
scene0630_00	6	0.17345894093861575	1.8341351953039018	[10024 15122  2228  1528   632 28685]	[0. 1. 4. 6. 7. 8.]
scene0416_04	8	0.06274564010413067	2.628666963813872	[51210 29642  6735 26804  7699  5131 11357 20737]	[ 0.  1.  2.  3.  4.  6.  7. 13.]
scene0630_05	5	0.25182847498153943	1.7586548292637556	[25399 16994  5495  1971  2431]	[0. 1. 4. 6. 7.]
scene0630_02	6	0.21840613283750418	2.1868281299434247	[21174 19519  5804  1399  4233 10263]	[0. 1. 4. 6. 7. 8.]
scene0630_04	6	0.1947534325462977	2.0465482322771074	[24179 13114  4340   864  2278 11541]	[0. 1. 4. 6. 7. 8.]
scene0630_03	6	0.23502249409808318	2.1324276622740825	[22141 15545  4049  1045  4077 18174]	[0. 1. 4. 6. 7. 8.]
scene0630_01	6	0.17082372099335053	2.046245959393305	[31633 20433  5844  1147  4766  8469]	[0. 1. 4. 6. 7. 8.]
scene0630_06	5	0.22991990478641278	1.8526235707182508	[26419 19620  6123  1027  7366]	[0. 1. 4. 6. 7.]
scene0692_04	3	0.0	0.8725971166565724	[69923 13928  3670]	[0. 1. 7.]
scene0692_00	6	0.2732889712103542	2.433314906298853	[29004 32212 12041 22170 11654  9569]	[0. 1. 2. 4. 6. 7.]
scene0706_00	6	0.01872036185890421	2.2140081638969247	[32307 18113  2671 14968  3082 16900]	[ 0.  1.  2.  3.  4. 13.]
scene0180_00	6	0.0	2.374849395955872	[52782 77798 30466 42886 10028 28030]	[0. 1. 4. 6. 7. 8.]
scene0561_00	4	0.0	1.5910611462279203	[96095 28746 34453  8972]	[0. 1. 7. 8.]
scene0642_02	6	0.05070517974624654	2.294045599517203	[51039 28657 34135  9334  4493 28741]	[ 0.  1.  3.  4.  7. 13.]
scene0642_03	6	0.056029828341766945	2.2632180590306374	[59807 28712 34595 10600  4490 26441]	[ 0.  1.  3.  4.  7. 13.]
scene0642_00	7	0.10017654811143252	2.460715063283207	[63300 25909  8017 33972  9264  9377 29927]	[ 0.  1.  2.  3.  4.  7. 13.]
scene0561_01	4	0.0	1.444619227184513	[113469  23423  43674   5104]	[0. 1. 7. 8.]
scene0692_01	6	0.3162117704852143	2.25583282540451	[38569 35180 13251 22541  9630  2837]	[0. 1. 2. 4. 6. 7.]
scene0567_00	7	0.005303947279940825	2.0795661275006116	[92014 25614 21759  4339  8867  2142 24961]	[ 0.  1.  3.  4.  7.  8. 13.]
scene0567_01	6	0.0015042741201797922	2.0786541695030785	[68451 22130 20802  4124  4649 28859]	[ 0.  1.  3.  4.  7. 13.]
scene0642_01	7	0.09689976643443196	2.444317812929315	[70876 27686  8959 32766  9816 10815 25251]	[ 0.  1.  2.  3.  4.  7. 13.]
